Checkouts,Temp,Humidity,Rain_Intensity,Rain_Total,Hour,DOY,Weekday,Cubs_Game
10,-1.8,71,0,14.7,15,48,WEDNESDAY,X
140,18.7,51,0,49.1,8,161,THURSDAY,X
94,24.9,60,0,81,8,177,SATURDAY,X
30,3.7,82,0,14.7,9,52,SUNDAY,X
2,27.6,63,0,68.9,3,172,MONDAY,N
7,-7.6,56,0,120.8,10,351,FRIDAY,X
125,26.7,68,0,68.9,20,167,WEDNESDAY,X
3,8.7,80,0,34.8,2,72,SATURDAY,X
10,5.8,95,1.2,44.5,14,73,SUNDAY,X
3,-2.7,83,0,96.5,2,346,SUNDAY,X
95,8.9,82,0,3.5,17,110,TUESDAY,X
69,21.6,70,0,317,12,259,THURSDAY,N
21,3.5,91,0,43.2,18,25,MONDAY,X
0,12.4,52,0,3.5,3,111,WEDNESDAY,X
5,19.1,77,0,17.4,4,306,TUESDAY,X
6,18,82,0,68.9,1,169,FRIDAY,D
27,20.8,87,0,328.4,0,268,SATURDAY,D
17,5.6,73,0,70.7,13,336,THURSDAY,X
17,6.9,61,0,40.1,14,14,THURSDAY,X
54,6.9,97,0,5.5,12,122,SUNDAY,D
35,21.8,89,11.4,192.2,19,206,SUNDAY,X
116,30,43,0,68.9,22,171,SUNDAY,N
24,22.1,69,0,376.4,5,281,FRIDAY,X
0,14.3,89,0,12.7,3,112,THURSDAY,X
11,-1.9,69,0,14.7,13,48,WEDNESDAY,X
127,24.6,85,0,296.8,10,241,SUNDAY,X
5,21.7,93,0.6,279.8,6,240,SATURDAY,X
0,-5.8,53,0,29,2,62,WEDNESDAY,X
9,-9.5,53,0,41.8,13,19,TUESDAY,X
29,20.4,86,0,328.4,1,268,SATURDAY,D
94,20.4,91,0,328.4,15,267,FRIDAY,D
63,8.7,62,0,44.4,13,30,SATURDAY,X
39,12.9,87,0,400.8,11,294,THURSDAY,X
63,25.3,85,0,296.8,13,242,MONDAY,N
5,-3.1,80,0,34.5,1,10,SUNDAY,X
172,21.9,70,0,319.2,18,262,SUNDAY,D
1,-3.8,79,0,34.5,2,10,SUNDAY,X
12,23.6,90,3.6,262.3,11,237,WEDNESDAY,X
39,7.8,94,0,12.8,6,113,FRIDAY,X
13,-5.7,74,0,42.8,9,21,THURSDAY,X
42,3.5,85,0,14.7,10,52,SUNDAY,X
65,23.1,67,0,319.2,15,264,TUESDAY,N
0,-8.2,85,0,127.4,3,353,SUNDAY,X
180,25.9,72,0,194.5,17,208,TUESDAY,X
11,-7.4,51,0,41.8,20,19,TUESDAY,X
33,26.1,66,0,232.6,23,229,TUESDAY,D
13,-4.4,69,0,42.8,10,21,THURSDAY,X
9,17.4,79,0,353.9,23,276,SUNDAY,X
76,23,78,0,328.4,20,266,THURSDAY,X
71,21.2,78,0,271.1,10,239,FRIDAY,X
131,23.3,88,0,157.4,7,204,FRIDAY,X
37,11.3,57,0,19.4,18,58,SATURDAY,X
2,1.3,78,0,33.6,3,65,SATURDAY,X
5,25.2,66,0,201.3,4,216,WEDNESDAY,D
7,-2.9,84,0,12.4,11,46,MONDAY,X
15,0.4,69,0,4.8,11,39,MONDAY,X
182,21.2,69,0,13.2,11,303,SATURDAY,X
8,-11.9,54,0,127.5,16,353,SUNDAY,X
49,23.3,55,0,26.4,15,152,TUESDAY,N
0,19.1,90,9,396.8,6,290,SUNDAY,X
22,4.7,62,0,70.7,14,337,FRIDAY,X
67,14.6,81,0,49.1,21,159,TUESDAY,X
73,29.7,50,0,316.8,15,257,TUESDAY,X
22,22.8,87,0,138.7,5,200,MONDAY,N
228,21.5,77,0,68.9,14,170,SATURDAY,N
21,5.5,89,0,37.1,7,328,WEDNESDAY,X
3,6.7,90,0,14.4,3,9,SATURDAY,X
11,11.7,60,0,3.5,5,111,WEDNESDAY,X
20,-1.1,75,0,4.8,8,37,SATURDAY,X
128,19,99,0,80.9,8,175,THURSDAY,X
6,24.4,83,0,157.4,2,204,FRIDAY,X
0,-3.9,76,0,120.4,1,348,TUESDAY,X
28,-5.5,73,0,120.4,17,347,MONDAY,X
157,25,61,0,81,9,177,SATURDAY,X
40,18.1,84,0,32.1,15,323,FRIDAY,X
88,22.6,67,0,305,23,244,WEDNESDAY,N
61,3.5,77,0,55.8,17,79,SATURDAY,X
40,30,60,0,68.9,23,167,WEDNESDAY,X
4,-4.8,89,1.2,125.6,22,352,SATURDAY,X
18,7.8,54,0,402.4,1,296,SATURDAY,X
48,17.3,86,0,353.9,13,277,MONDAY,X
58,17.7,82,0,343.9,6,273,THURSDAY,X
1,2.3,91,0,130.8,18,360,SUNDAY,X
37,17,89,0,346.3,11,274,FRIDAY,X
10,-4.3,63,0,92.7,21,344,FRIDAY,X
64,18.5,85,0,53.9,22,161,THURSDAY,X
2,-8.2,67,0,6.8,23,40,TUESDAY,X
8,-12.1,62,0,34.5,10,11,MONDAY,X
7,-11.3,58,0,39.5,10,13,WEDNESDAY,X
84,25.1,63,0,138.7,15,200,MONDAY,N
10,6,71,0,70.7,12,336,THURSDAY,X
11,20.8,78,0,328.4,3,269,SUNDAY,N
21,16.8,57,0,59,23,164,SUNDAY,X
25,-1,91,0.6,30.7,7,63,THURSDAY,X
6,21.5,73,0,271.1,4,239,FRIDAY,X
108,13.5,37,0,27.7,13,318,SUNDAY,X
69,28.4,30,0,0,13,145,TUESDAY,X
4,4.2,76,0,38.9,6,330,FRIDAY,X
76,24.9,83,0,195,16,210,THURSDAY,N
30,8.1,79,0,12.9,11,123,MONDAY,X
31,18.2,71,0,33.6,22,68,TUESDAY,X
80,26.1,69,0,201.4,15,222,TUESDAY,N
4,22.5,79,12.6,272.5,4,240,SATURDAY,X
179,24.7,62,0,201.3,17,219,SATURDAY,X
23,-3,61,0,92.7,16,345,SATURDAY,X
104,27.7,56,0,201.4,20,222,TUESDAY,N
24,-5.2,50,0,127.5,7,355,TUESDAY,X
2,12,65,0,12.8,4,115,SUNDAY,X
5,-7.1,42,0,120.7,15,348,TUESDAY,X
5,25.7,82,0,138.7,4,203,THURSDAY,X
15,1.9,58,0,31.8,20,64,FRIDAY,X
12,-2,65,0,135.1,6,365,FRIDAY,X
105,13.2,36,0,19.4,16,58,SATURDAY,X
99,28.5,73,0,136.5,20,199,SUNDAY,D
77,16.3,67,0,376.5,13,284,MONDAY,X
76,18.3,38,0,12.9,20,124,TUESDAY,X
33,7.5,87,0,14.5,17,118,WEDNESDAY,X
64,3,73,0,92.7,17,341,TUESDAY,X
19,22.6,87,0,316.5,0,254,SATURDAY,X
6,14.1,84,0,13.2,3,304,SUNDAY,X
2,20.3,70,0,49.1,3,158,MONDAY,X
39,22.4,47,0,316.8,22,255,SUNDAY,X
1,-2.8,61,0,6.5,1,5,TUESDAY,X
1,21,69,0,317,2,259,THURSDAY,N
41,19.5,89,0,400.2,23,290,SUNDAY,X
44,5.9,88,0,37.1,8,328,WEDNESDAY,X
37,25.1,70,0,201.3,10,215,TUESDAY,N
2,3.2,63,0,127.5,5,358,FRIDAY,X
30,7.7,75,0,38.9,18,331,SATURDAY,X
111,11.7,83,0,27.7,18,320,TUESDAY,X
114,26.5,81,0,208.3,16,225,FRIDAY,D
190,29.4,62,0,136.5,17,199,SUNDAY,D
10,17.6,86,0,68.9,4,169,FRIDAY,D
0,4.9,89,0,55.8,1,83,WEDNESDAY,X
158,28,68,0,157.4,17,204,FRIDAY,X
33,6.5,82,0,38.9,15,332,SUNDAY,X
4,3.9,79,0,38.9,22,329,THURSDAY,X
63,20.7,25,0,329.6,15,271,TUESDAY,X
36,-3.2,58,0,92.7,17,344,FRIDAY,X
65,18.8,41,0,26,15,312,MONDAY,X
67,21.2,67,0,317,15,258,WEDNESDAY,X
29,6.2,61,0,135.1,17,363,WEDNESDAY,X
16,26,72,0,81,6,178,SUNDAY,X
53,-1.7,59,0,44.4,7,27,WEDNESDAY,X
57,26.1,51,0,353.9,15,279,WEDNESDAY,X
3,-5.4,48,0,6.8,23,42,THURSDAY,X
59,27.2,71,0,315.6,14,252,THURSDAY,X
70,30.2,58,0,68.9,12,167,WEDNESDAY,X
64,19,40,0,26,16,312,MONDAY,X
2,7.5,86,0,12.9,4,123,MONDAY,X
41,3.7,73,0,32.4,6,327,TUESDAY,X
166,14.4,90,0,13.2,22,303,SATURDAY,X
126,28.4,27,0,22.2,19,127,FRIDAY,D
82,30.9,55,0,68.9,13,167,WEDNESDAY,X
7,-8.4,60,0,6.8,8,45,SUNDAY,X
11,8.3,58,0,3.5,5,106,FRIDAY,D
16,14.4,74,0,376.5,5,283,SUNDAY,X
23,-6.5,63,0,92.7,9,343,THURSDAY,X
1,6.8,94,0,20.5,1,120,FRIDAY,D
106,10,65,0,13.2,18,301,THURSDAY,X
61,16.4,93,0,353.3,12,275,SATURDAY,X
147,16,40,0,0,18,142,SATURDAY,X
9,4.2,68,0,70.7,5,337,FRIDAY,X
4,4.5,76,0,70.7,0,337,FRIDAY,X
9,10.3,88,1.2,2.3,14,97,WEDNESDAY,X
59,21.9,68,0,353.9,9,279,WEDNESDAY,X
44,17.3,82,0,353.9,9,277,MONDAY,X
29,-6.9,59,0,6.8,18,40,TUESDAY,X
1,-6.2,74,0,11.6,22,45,SUNDAY,X
19,-0.2,70,0,4.8,12,39,MONDAY,X
32,3.7,66,0,7.6,6,99,FRIDAY,X
97,33.1,52,0,69.8,16,172,MONDAY,N
72,27,81,0,157.4,8,205,SATURDAY,X
35,26.9,84,0.6,201.4,9,225,FRIDAY,D
39,8.8,84,0,3.5,12,110,TUESDAY,X
250,24.4,77,0,201.3,13,219,SATURDAY,X
0,-0.7,83,0,23.2,1,61,TUESDAY,X
36,14.3,36,0,48.4,21,140,THURSDAY,X
103,26.8,30,0,22.2,20,127,FRIDAY,D
132,23.8,73,0,241.6,8,232,FRIDAY,X
191,15.9,46,0,23.5,13,129,SUNDAY,D
3,2.8,77,0,29.8,4,95,MONDAY,X
4,1.9,88,0,92.7,23,339,SUNDAY,X
125,10,52,0,27.7,12,317,SATURDAY,X
193,21.3,66,0,317,18,258,WEDNESDAY,X
53,21.3,84,0,305,9,244,WEDNESDAY,N
0,3.7,95,0,4.6,1,34,WEDNESDAY,X
0,0.5,82,0,120.4,2,347,MONDAY,X
97,9.5,78,0,17.4,7,305,MONDAY,X
60,24.7,91,0,207.5,13,225,FRIDAY,D
97,24.6,78,0,201.3,12,214,MONDAY,N
67,12.7,64,0,402.4,19,299,TUESDAY,X
122,26.6,71,0,315.6,16,253,FRIDAY,X
0,-9.7,59,0,6.8,4,41,WEDNESDAY,X
22,25.6,88,0.6,209.8,19,225,FRIDAY,D
258,21.2,62,0,26.4,19,151,MONDAY,D
5,4.7,50,0,28.5,0,93,SATURDAY,X
1,17.1,53,0,26,1,313,TUESDAY,X
33,15.8,54,0,27.7,14,319,MONDAY,X
62,21.1,65,0,133.9,6,197,FRIDAY,D
68,26.6,48,0,68.9,8,171,SUNDAY,N
17,1.2,56,0,44.4,20,28,THURSDAY,X
71,27.9,74,0,305.6,9,250,TUESDAY,X
74,10.5,70,0,402.4,11,295,FRIDAY,X
90,27.5,65,0,315.6,20,252,THURSDAY,X
7,15.9,74,0,59,4,165,MONDAY,X
35,4,59,0,70.7,19,337,FRIDAY,X
16,-4.2,80,0,123.4,11,352,SATURDAY,X
0,4.8,67,0,32.4,3,327,TUESDAY,X
0,-14.9,60,0,41.8,3,19,TUESDAY,X
21,1.5,64,0,135.1,12,364,THURSDAY,X
118,21.4,55,0,33.6,17,68,TUESDAY,X
5,-15.2,59,0,120.7,6,350,THURSDAY,X
65,22.2,56,0,134,22,198,SATURDAY,D
19,28.4,61,0,201.3,0,218,FRIDAY,X
47,7.5,82,0,22.2,12,126,THURSDAY,N
4,0.8,74,0,5.4,5,85,FRIDAY,X
121,24.4,52,0,69.8,22,172,MONDAY,N
9,4,64,0,32.4,22,326,MONDAY,X
41,28.8,41,0,83.1,22,178,SUNDAY,X
55,21.3,80,0,48,22,156,SATURDAY,D
135,27.2,51,0,20.8,19,147,THURSDAY,X
62,26.1,32,0,22.2,21,127,FRIDAY,D
181,25.8,65,0,194.5,17,207,MONDAY,X
12,3,67,0,14.7,12,49,THURSDAY,X
27,19.2,80,5.4,354.7,6,280,THURSDAY,X
113,22.2,83,0,319.2,8,264,TUESDAY,N
13,27.2,50,0,83.1,0,179,MONDAY,X
70,7.6,51,0,30,18,96,TUESDAY,X
5,5.6,91,0.6,25.3,23,91,THURSDAY,X
6,17.4,69,0,316.8,5,255,SUNDAY,X
20,7,93,0,20.5,22,119,THURSDAY,D
128,24.6,83,0,296.8,8,242,MONDAY,N
2,3,86,0,129.3,5,359,SATURDAY,X
0,-2,66,0,44.4,0,27,WEDNESDAY,X
159,17.7,83,0,353.9,7,278,TUESDAY,X
103,30.3,30,0,319.2,16,263,MONDAY,N
169,19.6,75,0,68.9,19,169,FRIDAY,D
3,-2.4,68,0,6.3,4,4,MONDAY,X
14,1,83,0,41.8,22,15,FRIDAY,X
44,2.8,57,0,32.4,16,326,MONDAY,X
37,14.4,63,0,27.7,21,319,MONDAY,X
28,8.3,70,0,12.8,21,114,SATURDAY,X
101,8,83,0,12.8,10,114,SATURDAY,X
37,9.9,62,0,3.5,9,102,MONDAY,N
14,-8.7,57,0,127.5,17,354,MONDAY,X
150,22.5,41,0,402.4,17,297,SUNDAY,X
2,-0.9,73,0,4.8,2,37,SATURDAY,X
28,6.4,96,0,49,14,74,MONDAY,X
169,22.2,73,0,47.8,19,153,WEDNESDAY,N
100,18.1,49,0,391.3,15,288,FRIDAY,X
199,20.7,78,0,124.9,10,191,SATURDAY,X
54,20.2,86,0,80.9,14,175,THURSDAY,X
110,30.3,26,0,0,16,145,TUESDAY,X
0,3,92,0,130.8,21,360,SUNDAY,X
55,20.5,87,0,400.2,21,290,SUNDAY,X
78,2.3,84,0,14.7,17,54,TUESDAY,X
65,26.5,79,0,208.3,18,225,FRIDAY,D
41,17.6,85,0,345.9,14,273,THURSDAY,X
41,16.4,87,0,22.3,8,91,THURSDAY,X
23,27.4,63,0,201.4,0,224,THURSDAY,N
7,13.6,65,0,27.7,0,322,THURSDAY,X
36,-0.6,66,0,135.1,17,362,TUESDAY,X
147,23.8,80,0,201.3,7,214,MONDAY,N
91,22.4,90,0,225.4,18,228,MONDAY,X
16,-6.9,56,0,120.8,11,351,FRIDAY,X
30,-5.4,58,0,120.8,16,351,FRIDAY,X
10,7.3,54,0,31.7,23,96,TUESDAY,X
1,-5.2,72,0,6.3,6,1,FRIDAY,X
1,-2.3,66,0,44.4,1,27,WEDNESDAY,X
10,-8.9,66,0,39.5,6,12,TUESDAY,X
1,-7.4,84,1.2,10.5,18,45,SUNDAY,X
50,5.3,79,0,9.6,19,88,MONDAY,X
28,16.1,94,1.2,352.9,10,275,SATURDAY,X
99,19.4,75,0,134,20,197,FRIDAY,D
10,7.5,83,0,38.9,1,329,THURSDAY,X
153,18,69,0,83.1,19,180,TUESDAY,X
70,22.2,64,0,69.8,11,173,TUESDAY,N
0,1.8,89,0,120.4,23,346,SUNDAY,X
7,4.3,77,0,38.9,19,329,THURSDAY,X
26,1.1,49,0,32.4,19,325,SUNDAY,X
66,25.3,61,0,138.7,13,200,MONDAY,N
178,22.6,84,0,201.3,13,212,SATURDAY,D
8,1.4,66,0,19.4,11,56,THURSDAY,X
99,23.5,85,0,201.3,22,214,MONDAY,N
158,14.3,49,0,329.6,7,271,TUESDAY,X
91,25.3,78,0,225.2,20,227,SUNDAY,N
46,14.1,77,0,335.7,16,272,WEDNESDAY,X
52,3.9,81,0,33.6,11,65,SATURDAY,X
16,14.4,60,0,27.7,5,322,THURSDAY,X
89,24.9,68,0,58.9,11,162,FRIDAY,X
29,6.8,76,0,9.6,15,88,MONDAY,X
2,19.4,60,0,254.9,3,235,MONDAY,X
0,16.6,55,0,26,2,313,TUESDAY,X
24,23.7,67,0,400.2,5,292,TUESDAY,X
159,28.2,59,0,317,18,260,FRIDAY,D
29,8.3,84,0,14.1,15,118,WEDNESDAY,X
94,20.5,88,0,400.2,11,290,SUNDAY,X
38,25.6,50,0,328.4,23,265,WEDNESDAY,N
21,12.1,61,0,402.4,23,299,TUESDAY,X
2,-1.5,71,0,4.7,4,35,THURSDAY,X
35,19.4,71,0,24.1,13,91,THURSDAY,X
127,32.2,45,0,59,20,163,SATURDAY,X
9,19.3,51,0,376.5,1,285,TUESDAY,X
38,6.1,89,0,20.5,20,120,FRIDAY,D
4,2.8,78,0,55.8,6,80,SUNDAY,X
30,10.6,58,0,14.7,6,50,FRIDAY,X
14,-2.4,77,0,12.4,6,47,TUESDAY,X
8,-7.9,71,0,6.8,22,40,TUESDAY,X
8,-2.4,70,0,6.3,11,1,FRIDAY,X
0,6.4,85,7.8,50.8,3,333,MONDAY,X
68,8.8,55,0,3.5,19,105,THURSDAY,N
60,27.6,71,0,296.8,22,240,SATURDAY,X
61,17.8,60,0,83.1,15,180,TUESDAY,X
151,24.7,79,0,305,19,243,TUESDAY,N
15,-0.3,45,0,4.7,15,35,THURSDAY,X
23,5.6,76,0,26.1,11,92,FRIDAY,X
48,-3.7,63,0,44.4,7,29,FRIDAY,X
14,9.9,72,0,13.2,23,301,THURSDAY,X
96,21.7,89,0,23.4,18,148,FRIDAY,D
33,22.7,60,0,26.4,7,151,MONDAY,D
30,7.5,82,0,1.2,14,101,SUNDAY,X
70,22.2,70,0,391.3,22,289,SATURDAY,X
83,4.1,64,0,3.5,18,103,TUESDAY,X
34,7,70,0,5.4,19,86,SATURDAY,X
8,3.3,91,0,2.8,14,84,THURSDAY,X
22,8.7,74,0,3.5,23,106,FRIDAY,D
180,19.6,85,0,328.4,11,268,SATURDAY,D
3,-4.2,78,0,34.5,3,10,SUNDAY,X
38,9.9,37,0,3.5,15,102,MONDAY,N
0,1.4,87,0,129.3,6,360,SUNDAY,X
25,13.8,51,0,3.5,22,107,SATURDAY,D
26,-0.8,63,0,135.1,15,362,TUESDAY,X
95,32.8,52,0,201.4,13,224,THURSDAY,N
121,25.5,76,0,124.9,7,195,WEDNESDAY,X
35,18.5,75,0,13.2,21,302,FRIDAY,X
0,6.9,88,0,49,1,75,TUESDAY,X
21,0.1,57,0,4.7,21,35,THURSDAY,X
128,19.6,80,0,68.9,14,169,FRIDAY,D
198,27.3,48,0,254.9,17,236,TUESDAY,X
30,2.3,61,0,135.1,18,364,THURSDAY,X
9,24.8,63,0,315.6,1,253,FRIDAY,X
123,23.6,86,0,197.6,7,211,FRIDAY,D
16,21.5,63,0,124.9,3,192,SUNDAY,X
48,22.5,92,1.8,226.1,19,228,MONDAY,X
72,25.1,85,0,194.6,13,210,THURSDAY,N
6,-4.7,74,0,120.4,12,347,MONDAY,X
47,18,87,0,47.8,14,153,WEDNESDAY,N
20,20.8,61,0,83.1,23,184,SATURDAY,X
26,13.1,56,0,14.7,9,50,FRIDAY,X
177,21.9,79,0,80.9,16,176,FRIDAY,X
23,22.3,93,0,232.6,5,229,TUESDAY,N
13,-8.4,60,0,6.8,9,45,SUNDAY,X
51,2.7,59,0,4.8,12,37,SATURDAY,X
57,24.3,72,0,194.5,10,208,TUESDAY,X
205,22.6,73,0,83.1,18,179,MONDAY,X
20,5.9,70,0,92.7,13,341,TUESDAY,X
62,24.4,71,0,400.2,12,291,MONDAY,X
0,8.9,51,0,55.8,2,82,TUESDAY,X
73,26.7,65,0,201.3,22,216,WEDNESDAY,D
9,-10,58,0,6.8,9,42,THURSDAY,X
53,5.9,82,0,12.8,19,113,FRIDAY,X
82,22.6,77,0,271.1,14,239,FRIDAY,X
75,25.2,89,0,225.2,8,226,SATURDAY,D
41,4,77,0,70.7,16,335,WEDNESDAY,X
56,7,95,0,5.5,13,122,SUNDAY,D
3,11,75,0,70.7,2,334,TUESDAY,X
2,13.2,69,0,329.7,4,272,WEDNESDAY,X
127,16.8,61,0,329.6,8,270,MONDAY,X
63,19.9,61,0,83.1,11,181,WEDNESDAY,X
19,22.8,59,0,254.9,0,236,TUESDAY,X
0,15,59,0,26,3,312,MONDAY,X
247,22.2,61,0,26.4,12,151,MONDAY,D
40,12.9,72,0,70.7,20,334,TUESDAY,X
46,6.7,73,0,5.4,18,86,SATURDAY,X
11,1.6,86,0,92.7,11,340,MONDAY,X
34,21.3,46,0,376.8,22,285,TUESDAY,X
62,2.3,78,0,55.8,10,80,SUNDAY,X
187,13.7,59,0,376.5,16,282,SATURDAY,X
36,11.1,85,0,27.7,11,321,WEDNESDAY,X
67,7.3,86,0,12.8,9,114,SATURDAY,X
8,4.2,94,0,4.6,22,33,TUESDAY,X
19,-0.3,78,0.6,12.5,16,47,TUESDAY,X
41,7.8,59,0,3.5,6,106,FRIDAY,D
8,22.9,86,0,201.3,5,212,SATURDAY,D
197,25.9,73,0,194.5,18,208,TUESDAY,X
23,5.5,64,0,14.7,21,49,THURSDAY,X
145,24.1,78,0,315.6,8,253,FRIDAY,X
14,5.2,73,0,38.9,21,330,FRIDAY,X
26,20.9,41,0,83.1,5,182,THURSDAY,X
10,-7.5,74,0,42.8,6,20,WEDNESDAY,X
115,10.3,63,0,23.5,12,128,SATURDAY,D
18,2.1,60,0,70.7,20,338,SATURDAY,X
16,0.4,60,0,6.5,9,6,WEDNESDAY,X
17,5.8,71,0,38.9,14,330,FRIDAY,X
3,-2.4,83,0,42.8,5,22,FRIDAY,X
26,4.6,68,0,32.4,14,327,TUESDAY,X
98,26.6,58,0,194.5,13,207,MONDAY,X
69,25.7,84,0,296.8,14,242,MONDAY,N
207,30.1,56,0,117.6,18,188,WEDNESDAY,D
23,2.2,59,0,32.4,9,326,MONDAY,X
4,4.4,77,0,44.4,6,30,SATURDAY,X
2,5.9,90,0,25.8,2,92,FRIDAY,X
46,0.1,57,0,31.8,8,64,FRIDAY,X
210,23.8,65,0,124.9,17,192,SUNDAY,X
28,11.3,54,0,14.7,20,50,FRIDAY,X
29,22.2,92,0,305,5,244,WEDNESDAY,N
72,9.3,71,0,22.2,19,126,THURSDAY,N
20,7.4,87,0,38.7,14,328,WEDNESDAY,X
49,3.3,83,0,33.6,12,65,SATURDAY,X
8,-10.8,50,0,120.7,13,350,THURSDAY,X
7,0.5,70,0,6.3,20,1,FRIDAY,X
0,7.5,84,0,3.5,3,110,TUESDAY,X
86,21.9,73,0,80.9,20,176,FRIDAY,X
7,22.4,74,0,271.7,3,240,SATURDAY,X
76,19.2,79,0,68.9,11,169,FRIDAY,D
1,10,50,0,27.7,1,315,THURSDAY,X
15,3.6,80,0,6,10,98,THURSDAY,X
73,25.6,67,0,201.4,6,223,WEDNESDAY,N
25,3.9,97,0,4.6,6,34,WEDNESDAY,X
51,30.6,61,0,201.4,10,224,THURSDAY,N
15,19.5,76,0,13.2,2,303,SATURDAY,X
24,17.3,90,0.6,386.6,16,286,WEDNESDAY,X
77,11.3,60,0,391.3,16,287,THURSDAY,X
18,-2.7,65,0,44.4,12,29,FRIDAY,X
88,20.2,82,0,83.1,10,186,MONDAY,D
101,22.7,43,0,376.8,19,285,TUESDAY,X
31,22.3,76,0,319.2,23,263,MONDAY,N
75,26,68,0.6,232.6,9,230,WEDNESDAY,N
31,17.2,86,0,345.9,21,273,THURSDAY,X
31,-1.6,75,0,14.7,7,48,WEDNESDAY,X
56,21.7,70,0,59,11,166,TUESDAY,X
11,-3.4,77,0,29,16,61,TUESDAY,X
46,5.9,80,0,38.9,12,332,SUNDAY,X
46,17.4,84,0,47.8,13,153,WEDNESDAY,N
49,7.8,70,0,3.5,12,106,FRIDAY,D
4,0.3,52,0,32.4,22,325,SUNDAY,X
113,24.5,49,0,254.9,20,235,MONDAY,X
153,20.5,77,0,391.3,16,289,SATURDAY,X
0,8.6,63,0,400.8,3,295,FRIDAY,X
6,5.6,95,1.2,46.8,16,73,SUNDAY,X
15,0.5,62,0,29,22,62,WEDNESDAY,X
31,-11.3,56,0,6.8,7,42,THURSDAY,X
49,10.4,60,0,391.2,13,287,THURSDAY,X
45,1.2,65,0,6.5,18,5,TUESDAY,X
9,-13.2,48,0,41.8,13,18,MONDAY,X
8,-11.8,60,0,39.5,9,13,WEDNESDAY,X
29,17.9,44,0,402.4,21,297,SUNDAY,X
5,23,94,8.4,250.1,9,233,SATURDAY,X
48,12.5,32,0,55.8,20,77,THURSDAY,X
57,11.1,47,0,27.7,17,317,SATURDAY,X
13,23.3,74,0,241.6,5,232,FRIDAY,X
173,18.8,27,0,23.5,16,129,SUNDAY,D
57,13.8,93,0,26,23,307,WEDNESDAY,X
117,8.5,78,0,12.8,13,114,SATURDAY,X
70,27.3,63,0,194.6,9,209,WEDNESDAY,N
82,15.2,51,0,32.1,17,323,FRIDAY,X
58,10.4,89,0.6,13,18,300,WEDNESDAY,X
103,31,65,0,201.4,20,224,THURSDAY,N
81,24.5,47,0,316.8,21,256,MONDAY,X
27,17.6,60,0,83.1,5,181,WEDNESDAY,X
16,2.9,66,0,127.5,9,357,THURSDAY,X
66,26.8,64,0,201.3,6,217,THURSDAY,X
8,-6.2,41,0,6.8,14,42,THURSDAY,X
49,17.9,59,0,26,20,310,SATURDAY,X
2,17.7,83,0,353.9,4,278,TUESDAY,X
16,5.8,96,0,47,18,73,SUNDAY,X
3,19.5,75,0,353.9,1,279,WEDNESDAY,X
7,3.9,70,0,70.7,0,336,THURSDAY,X
71,28.1,66,0,239.3,12,231,THURSDAY,D
31,10.6,49,0,55.8,10,82,TUESDAY,X
1,-17.7,62,0,127.5,4,354,MONDAY,X
12,17.1,80,0,254.9,6,234,SUNDAY,X
5,-10.6,51,0,120.7,21,348,TUESDAY,X
2,-4.3,74,0,92.7,5,344,FRIDAY,X
124,19.8,80,0,391.3,15,289,SATURDAY,X
154,32.8,35,0,68.9,16,171,SUNDAY,N
23,18.3,80,0,17.4,11,307,WEDNESDAY,X
8,7.8,77,0,5.4,0,87,SUNDAY,X
1,-2.2,73,0,14.7,4,49,THURSDAY,X
14,3.8,61,0,127.5,12,357,THURSDAY,X
4,2.9,69,0,33.6,3,66,SUNDAY,X
71,21.5,73,0,317,13,259,THURSDAY,N
14,17.6,72,0,49.1,23,158,MONDAY,X
72,11.9,81,0,27.7,19,320,TUESDAY,X
54,27.4,73,0,124.9,9,194,TUESDAY,X
17,0.3,68,0,23,21,60,MONDAY,X
53,27.2,64,0,328.4,21,269,SUNDAY,N
1,-5.3,49,0,6.8,2,43,FRIDAY,X
2,20.5,69,0,305.6,4,246,FRIDAY,D
3,25.9,59,0,83.1,2,179,MONDAY,X
14,10,53,0,27.7,23,318,SUNDAY,X
14,5.7,94,0.6,38.1,11,73,SUNDAY,X
3,4.1,91,0,34.8,4,71,FRIDAY,X
101,12.7,69,0,27.7,18,313,TUESDAY,X
177,18.5,51,0,26,12,310,SATURDAY,X
6,8.6,71,0,40.1,22,14,THURSDAY,X
39,2.7,56,0,29.4,16,93,SATURDAY,X
61,4.7,81,0,92.7,7,341,TUESDAY,X
6,9.4,82,0,52.3,11,333,MONDAY,X
1,23.4,46,0,69.8,3,173,TUESDAY,N
2,-2.7,69,0,6.3,6,3,SUNDAY,X
51,20.8,71,0,305.4,12,245,THURSDAY,N
3,-0.1,58,0,135.1,0,362,TUESDAY,X
5,21.1,72,0,83.1,2,183,FRIDAY,X
15,4,73,0,5.4,9,98,THURSDAY,X
129,21.5,54,0,316.8,8,256,MONDAY,X
29,7.2,90,0,38.7,15,328,WEDNESDAY,X
59,22.9,87,0,296.8,6,242,MONDAY,N
12,11.5,93,0,13.1,23,300,WEDNESDAY,X
2,15.8,67,0,59,2,165,MONDAY,X
63,21.3,80,0,58.9,10,162,FRIDAY,X
6,-5.9,86,1.8,122.8,19,351,FRIDAY,X
122,31.8,68,0,138.7,19,203,THURSDAY,X
12,-5.3,62,0,92.7,13,343,THURSDAY,X
36,7.4,89,0,38.7,16,328,WEDNESDAY,X
